Estat 2897: (0,2); t=108.1105
Estat 2898: (0,3); t=108.2905
Estat 2899: (0,3); t=108.4113
Estat 2900: (0,3); t=108.4129
Estat 2901: (1,3); t=108.4420
Estat 2902: (1,3); t=108.4420
Estat 2903: (0,2); t=108.4495
Estat 2904: (0,3); t=108.5042
Estat 2905: (1,3); t=108.5350
Estat 2906: (2,3); t=108.5902
Estat 2907: (3,3); t=108.6391
Estat 2908: (3,3); t=108.6391
Estat 2909: (2,2); t=108.6391
Estat 2910: (1,1); t=108.6391
Estat 2911: (0,0); t=108.6769
Estat 2912: (1,0); t=108.7079
Estat 2913: (2,0); t=108.7081
Estat 2914: (3,0); t=108.8155
Estat 2915: (4,0); t=108.9267
Estat 2916: (5,0); t=108.9376
Estat 2917: (6,0); t=108.9888
Estat 2918: (6,3); t=108.9888
Estat 2919: (5,2); t=108.9888
Estat 2920: (4,1); t=108.9888
Estat 2921: (3,0); t=109.0076
Estat 2922: (4,0); t=109.0078
Estat 2923: (5,0); t=109.0331
Estat 2924: (6,0); t=109.0518
Estat 2925: (7,0); t=109.0760
Estat 2926: (8,0); t=109.0941
Estat 2927: (8,3); t=109.0941
Estat 2928: (7,2); t=109.0941
Estat 2929: (6,1); t=109.0941
Estat 2930: (5,0); t=109.2146
Estat 2931: (5,3); t=109.2146
Estat 2932: (4,2); t=109.2146
Estat 2933: (3,1); t=109.2146
Estat 2934: (2,0); t=109.3101
Estat 2935: (3,0); t=109.3269
Estat 2936: (4,0); t=109.3580
Estat 2937: (4,3); t=109.3580
Estat 2938: (3,2); t=109.3580
Estat 2939: (2,1); t=109.3580
Estat 2940: (1,0); t=109.7501
Estat 2941: (1,3); t=109.7501
Estat 2942: (0,2); t=109.8168
Estat 2943: (1,2); t=109.8526
Estat 2944: (2,2); t=109.9279
Estat 2945: (3,2); t=109.9345
Estat 2946: (4,2); t=110.0325
Estat 2947: (5,2); t=110.0780
Estat 2948: (5,3); t=110.0780
Estat 2949: (4,2); t=110.0780
Estat 2950: (3,1); t=110.0780
Estat 2951: (2,0); t=110.0881
Estat 2952: (2,3); t=110.0881
Estat 2953: (1,2); t=110.0881
Estat 2954: (0,1); t=110.2259
Estat 2955: (0,3); t=110.3180
Estat 2956: (0,3); t=110.3188
Estat 2957: (0,3); t=110.3315
Estat 2958: (1,3); t=110.3384
Estat 2959: (1,3); t=110.3384
Estat 2960: (0,2); t=110.4098
Estat 2961: (1,2); t=110.4194
Estat 2962: (2,2); t=110.4222
Estat 2963: (2,3); t=110.4222
Estat 2964: (1,2); t=110.4222
Estat 2965: (0,1); t=110.4832
Estat 2966: (1,1); t=110.5324
Estat 2967: (2,1); t=110.5376
Estat 2968: (3,1); t=110.5543
Estat 2969: (4,1); t=110.5737
Estat 2970: (4,3); t=110.5737
Estat 2971: (3,2); t=110.5737
Estat 2972: (2,1); t=110.5737
Estat 2973: (1,0); t=110.6124
Estat 2974: (2,0); t=110.6685
Estat 2975: (2,3); t=110.6685
Estat 2976: (1,2); t=110.6685
Estat 2977: (0,1); t=110.6936
Estat 2978: (1,1); t=110.8065
Estat 2979: (2,1); t=110.8181
Estat 2980: (3,1); t=110.9332
Estat 2981: (4,1); t=110.9644
Estat 2982: (4,3); t=110.9644
Estat 2983: (3,2); t=110.9644
Estat 2984: (2,1); t=110.9644
Estat 2985: (1,0); t=110.9851
Estat 2986: (1,3); t=110.9851
Estat 2987: (0,2); t=110.9899
Estat 2988: (1,2); t=111.0975
Estat 2989: (2,2); t=111.1809
Estat 2990: (2,3); t=111.1809
Estat 2991: (1,2); t=111.1809
Estat 2992: (0,1); t=111.2151
Estat 2993: (1,1); t=111.2734
Estat 2994: (1,3); t=111.2734
Estat 2995: (0,2); t=111.3214
Estat 2996: (1,2); t=111.3311
Estat 2997: (2,2); t=111.4295
Estat 2998: (3,2); t=111.4914
Estat 2999: (4,2); t=111.6163
Estat 3000: (5,2); t=111.6870
Estat 3001: (6,2); t=111.9028
Estat 3002: (7,2); t=111.9386
Estat 3003: (7,3); t=111.9386
Estat 3004: (6,2); t=111.9386
Estat 3005: (5,1); t=111.9386
Estat 3006: (4,0); t=111.9552
Estat 3007: (4,3); t=111.9552
Estat 3008: (3,2); t=111.9552
Estat 3009: (2,1); t=111.9552
Estat 3010: (1,0); t=111.9800
Estat 3011: (2,0); t=112.0383
Estat 3012: (3,0); t=112.0505
Estat 3013: (4,0); t=112.0959
Estat 3014: (4,3); t=112.0959
Estat 3015: (3,2); t=112.0959
Estat 3016: (2,1); t=112.0959
Estat 3017: (1,0); t=112.1667
Estat 3018: (1,3); t=112.1667
Estat 3019: (0,2); t=112.1900
Estat 3020: (0,3); t=112.2128
Estat 3021: (1,3); t=112.3107
Estat 3022: (2,3); t=112.3468
Estat 3023: (3,3); t=112.3933
Estat 3024: (3,3); t=112.3933
Estat 3025: (2,2); t=112.3933
Estat 3026: (1,1); t=112.3933
Estat 3027: (0,0); t=112.4613
Estat 3028: (1,0); t=112.4755
Estat 3029: (2,0); t=112.5224
Estat 3030: (2,3); t=112.5224
Estat 3031: (1,2); t=112.5224
Estat 3032: (0,1); t=112.6140
Estat 3033: (0,3); t=112.6231
Estat 3034: (0,3); t=112.8126
Estat 3035: (1,3); t=112.8504
Estat 3036: (2,3); t=112.8552
Estat 3037: (2,3); t=112.8552
Estat 3038: (1,2); t=112.8552
Estat 3039: (0,1); t=112.9447
Estat 3040: (1,1); t=112.9747
Estat 3041: (2,1); t=113.0248
Estat 3042: (3,1); t=113.0298
Estat 3043: (3,3); t=113.0298
Estat 3044: (2,2); t=113.0298
Estat 3045: (1,1); t=113.0298
Estat 3046: (0,0); t=113.0716
Estat 3047: (0,3); t=113.2747
Estat 3048: (1,3); t=113.3515
Estat 3049: (2,3); t=113.6102
Estat 3050: (2,3); t=113.6102
Estat 3051: (1,2); t=113.6102
Estat 3052: (0,1); t=113.7023
Estat 3053: (1,1); t=113.7751
Estat 3054: (1,3); t=113.7751
Estat 3055: (0,2); t=113.7999
Estat 3056: (0,3); t=114.0124
Estat 3057: (0,3); t=114.0427
Estat 3058: (0,3); t=114.1645
Estat 3059: (0,3); t=114.2584
Estat 3060: (1,3); t=114.2593
Estat 3061: (1,3); t=114.2593
Estat 3062: (0,2); t=114.4367
Estat 3063: (0,3); t=114.4451
Estat 3064: (1,3); t=114.4693
Estat 3065: (1,3); t=114.4693
Estat 3066: (0,2); t=114.5729
Estat 3067: (1,2); t=114.6009
Estat 3068: (2,2); t=114.6101
Estat 3069: (3,2); t=114.6269
Estat 3070: (4,2); t=114.6627
Estat 3071: (4,3); t=114.6627
Estat 3072: (3,2); t=114.6627
Estat 3073: (2,1); t=114.6627
Estat 3074: (1,0); t=114.6891
Estat 3075: (2,0); t=114.7155
Estat 3076: (3,0); t=114.7359
Estat 3077: (4,0); t=114.7437
Estat 3078: (5,0); t=114.8837
Estat 3079: (6,0); t=115.0188
Estat 3080: (7,0); t=115.0571
Estat 3081: (8,0); t=115.1708
Estat 3082: (9,0); t=115.2673
Estat 3083: (9,0); t=115.2704
Estat 3084: (9,3); t=115.2704
Estat 3085: (8,2); t=115.2704
Estat 3086: (7,1); t=115.2704
Estat 3087: (6,0); t=115.3420
Estat 3088: (6,3); t=115.3420
Estat 3089: (5,2); t=115.3420
Estat 3090: (4,1); t=115.3420
Estat 3091: (3,0); t=115.4354
Estat 3092: (4,0); t=115.4616
Estat 3093: (5,0); t=115.4719
Estat 3094: (6,0); t=115.5642
Estat 3095: (7,0); t=115.5767
Estat 3096: (7,3); t=115.5767
Estat 3097: (6,2); t=115.5767
Estat 3098: (5,1); t=115.5767
Estat 3099: (4,0); t=115.6225
Estat 3100: (5,0); t=115.7159
Estat 3101: (5,3); t=115.7159
Estat 3102: (4,2); t=115.7159
Estat 3103: (3,1); t=115.7159
Estat 3104: (2,0); t=115.8734
Estat 3105: (3,0); t=115.8767
Estat 3106: (4,0); t=115.9944
Estat 3107: (5,0); t=116.0598
Estat 3108: (5,3); t=116.0598
Estat 3109: (4,2); t=116.0598
Estat 3110: (3,1); t=116.0598
Estat 3111: (2,0); t=116.0962
Estat 3112: (2,3); t=116.0962
Estat 3113: (1,2); t=116.0962
Estat 3114: (0,1); t=116.0981
Estat 3115: (1,1); t=116.1109
Estat 3116: (1,3); t=116.1109
Estat 3117: (0,2); t=116.1246
Estat 3118: (0,3); t=116.1603
Estat 3119: (0,3); t=116.1643
Estat 3120: (1,3); t=116.3261
Estat 3121: (1,3); t=116.3261
Estat 3122: (0,2); t=116.3286
Estat 3123: (0,3); t=116.4156
Estat 3124: (0,3); t=116.4687
Estat 3125: (1,3); t=116.5704
Estat 3126: (1,3); t=116.5704
Estat 3127: (0,2); t=116.6023
Estat 3128: (1,2); t=116.6564
Estat 3129: (2,2); t=116.6985
Estat 3130: (3,2); t=116.8092
Estat 3131: (4,2); t=116.8189
Estat 3132: (4,3); t=116.8189
Estat 3133: (3,2); t=116.8189
Estat 3134: (2,1); t=116.8189
Estat 3135: (1,0); t=116.8980
Estat 3136: (2,0); t=117.0018
Estat 3137: (3,0); t=117.0052
Estat 3138: (3,3); t=117.0052
Estat 3139: (2,2); t=117.0052
Estat 3140: (1,1); t=117.0052
Estat 3141: (0,0); t=117.0211
Estat 3142: (1,0); t=117.1196
Estat 3143: (1,3); t=117.1196
Estat 3144: (0,2); t=117.1270
Estat 3145: (1,2); t=117.1522
Estat 3146: (1,3); t=117.1522
Estat 3147: (0,2); t=117.2235
Estat 3148: (1,2); t=117.2948
Estat 3149: (2,2); t=117.3111
Estat 3150: (2,3); t=117.3111
Estat 3151: (1,2); t=117.3111
Estat 3152: (0,1); t=117.4104
Estat 3153: (1,1); t=117.4472
Estat 3154: (2,1); t=117.4940
Estat 3155: (2,3); t=117.4940
Estat 3156: (1,2); t=117.4940
Estat 3157: (0,1); t=117.5193
Estat 3158: (0,3); t=117.5245
Estat 3159: (0,3); t=117.5826
Estat 3160: (1,3); t=117.6295
Estat 3161: (1,3); t=117.6295
Estat 3162: (0,2); t=117.6655
Estat 3163: (1,2); t=117.7576
Estat 3164: (2,2); t=117.7634
Estat 3165: (2,3); t=117.7634
Estat 3166: (1,2); t=117.7634
Estat 3167: (0,1); t=117.7898
Estat 3168: (0,3); t=117.9035
Estat 3169: (1,3); t=117.9163
Estat 3170: (1,3); t=117.9163
Estat 3171: (0,2); t=118.0681
Estat 3172: (1,2); t=118.0826
Estat 3173: (2,2); t=118.1327
Estat 3174: (2,3); t=118.1327
Estat 3175: (1,2); t=118.1327
Estat 3176: (0,1); t=118.1658
Estat 3177: (0,3); t=118.1759
Estat 3178: (1,3); t=118.2215
Estat 3179: (2,3); t=118.2333
Estat 3180: (3,3); t=118.3081
Estat 3181: (4,3); t=118.3579
Estat 3182: (4,3); t=118.3579
Estat 3183: (3,2); t=118.3579
Estat 3184: (2,1); t=118.3579
Estat 3185: (1,0); t=118.4451
Estat 3186: (1,3); t=118.4451
Estat 3187: (0,2); t=118.5550
Estat 3188: (1,2); t=118.5791
Estat 3189: (1,3); t=118.5791
Estat 3190: (0,2); t=118.6308
Estat 3191: (1,2); t=118.7882
Estat 3192: (1,3); t=118.7882
Estat 3193: (0,2); t=118.8012
Estat 3194: (1,2); t=118.9304
Estat 3195: (2,2); t=119.0112
Estat 3196: (2,3); t=119.0112
Estat 3197: (1,2); t=119.0112
Estat 3198: (0,1); t=119.0291
Estat 3199: (1,1); t=119.1326
Estat 3200: (2,1); t=119.1567
Estat 3201: (2,3); t=119.1567
Estat 3202: (1,2); t=119.1567
Estat 3203: (0,1); t=119.2084
Estat 3204: (1,1); t=119.2609
Estat 3205: (2,1); t=119.3119
Estat 3206: (2,3); t=119.3119
Estat 3207: (1,2); t=119.3119
Estat 3208: (0,1); t=119.3523
Estat 3209: (0,3); t=119.5300
Estat 3210: (0,3); t=119.5986
Estat 3211: (1,3); t=119.6306
Estat 3212: (2,3); t=119.6403
Estat 3213: (3,3); t=119.6792
Estat 3214: (3,3); t=119.6792
Estat 3215: (2,2); t=119.6792
Estat 3216: (1,1); t=119.6792
Estat 3217: (0,0); t=119.6927
Estat 3218: (1,0); t=119.7060
Estat 3219: (2,0); t=119.7087
Estat 3220: (2,3); t=119.7087
Estat 3221: (1,2); t=119.7087
Estat 3222: (0,1); t=119.7545
Estat 3223: (0,3); t=119.9445
Estat 3224: (1,3); t=120.0334
Estat 3225: (1,3); t=120.0334
Estat 3226: (0,2); t=120.1051
Estat 3227: (1,2); t=120.1177
Estat 3228: (1,3); t=120.1177
Estat 3229: (0,2); t=120.1369
Estat 3230: (1,2); t=120.1756
Estat 3231: (2,2); t=120.6835
Estat 3232: (3,2); t=120.7564
Estat 3233: (4,2); t=121.2959
Estat 3234: (5,2); t=121.3352
Estat 3235: (6,2); t=121.3645
Estat 3236: (7,2); t=121.3666
Estat 3237: (8,2); t=121.3910
Estat 3238: (9,2); t=121.4072
Estat 3239: (9,2); t=121.4336
Estat 3240: (9,3); t=121.4336
Estat 3241: (8,2); t=121.4336
Estat 3242: (7,1); t=121.4336
Estat 3243: (6,0); t=121.5421
Estat 3244: (7,0); t=121.6588
Estat 3245: (8,0); t=121.7007
Estat 3246: (9,0); t=121.7077
Estat 3247: (9,0); t=121.8773
Estat 3248: (9,3); t=121.8773
Estat 3249: (8,2); t=121.8773
Estat 3250: (7,1); t=121.8773
Estat 3251: (6,0); t=121.9113
Estat 3252: (6,3); t=121.9113
Estat 3253: (5,2); t=121.9113
Estat 3254: (4,1); t=121.9113
Estat 3255: (3,0); t=121.9685
Estat 3256: (3,3); t=121.9685
Estat 3257: (2,2); t=121.9685
Estat 3258: (1,1); t=121.9685
Estat 3259: (0,0); t=122.0126
Estat 3260: (1,0); t=122.0633
Estat 3261: (1,3); t=122.0633
Estat 3262: (0,2); t=122.2891
Estat 3263: (1,2); t=122.3492
Estat 3264: (1,3); t=122.3492
Estat 3265: (0,2); t=122.4418
Estat 3266: (1,2); t=122.5131
Estat 3267: (1,3); t=122.5131
Estat 3268: (0,2); t=122.5522
Estat 3269: (1,2); t=122.6159
Estat 3270: (2,2); t=122.6575
Estat 3271: (3,2); t=122.7302
Estat 3272: (3,3); t=122.7302
Estat 3273: (2,2); t=122.7302
Estat 3274: (1,1); t=122.7302
Estat 3275: (0,0); t=122.7394
Estat 3276: (0,3); t=122.8380
Estat 3277: (1,3); t=122.9827
Estat 3278: (2,3); t=123.2023
Estat 3279: (2,3); t=123.2023
Estat 3280: (1,2); t=123.2023
Estat 3281: (0,1); t=123.2213
Estat 3282: (0,3); t=123.3631
Estat 3283: (1,3); t=123.3897
Estat 3284: (2,3); t=123.4434
Estat 3285: (3,3); t=123.4899
Estat 3286: (3,3); t=123.4899
Estat 3287: (2,2); t=123.4899
Estat 3288: (1,1); t=123.4899
Estat 3289: (0,0); t=123.4983
Estat 3290: (0,3); t=123.5463
Estat 3291: (1,3); t=123.5543
Estat 3292: (1,3); t=123.5543
Estat 3293: (0,2); t=123.6049
Estat 3294: (0,3); t=123.6132
Estat 3295: (1,3); t=123.7620
Estat 3296: (1,3); t=123.7620
Estat 3297: (0,2); t=123.7828
Estat 3298: (1,2); t=123.8789
Estat 3299: (1,3); t=123.8789
Estat 3300: (0,2); t=123.9062
Estat 3301: (0,3); t=123.9083
Estat 3302: (0,3); t=123.9086
Estat 3303: (0,3); t=123.9449
Estat 3304: (1,3); t=123.9868
Estat 3305: (1,3); t=123.9868
Estat 3306: (0,2); t=123.9904
Estat 3307: (0,3); t=123.9986
Estat 3308: (1,3); t=124.3658
Estat 3309: (2,3); t=124.4310
Estat 3310: (2,3); t=124.4310
Estat 3311: (1,2); t=124.4310
Estat 3312: (0,1); t=124.4313
Estat 3313: (1,1); t=124.4784
Estat 3314: (1,3); t=124.4784
Estat 3315: (0,2); t=124.4823
Estat 3316: (1,2); t=124.4925
Estat 3317: (2,2); t=124.5509
Estat 3318: (2,3); t=124.5509
Estat 3319: (1,2); t=124.5509
Estat 3320: (0,1); t=124.6619
Estat 3321: (1,1); t=124.6795
Estat 3322: (2,1); t=124.7571
Estat 3323: (3,1); t=124.7581
Estat 3324: (4,1); t=124.8031
Estat 3325: (5,1); t=124.8061
Estat 3326: (5,3); t=124.8061
Estat 3327: (4,2); t=124.8061
Estat 3328: (3,1); t=124.8061
Estat 3329: (2,0); t=124.8525
Estat 3330: (3,0); t=124.8719
Estat 3331: (3,3); t=124.8719
Estat 3332: (2,2); t=124.8719
Estat 3333: (1,1); t=124.8719
Estat 3334: (0,0); t=124.8752
Estat 3335: (1,0); t=124.9055
Estat 3336: (1,3); t=124.9055
Estat 3337: (0,2); t=124.9716
Estat 3338: (1,2); t=124.9938
Estat 3339: (2,2); t=125.0992
Estat 3340: (3,2); t=125.2275
Estat 3341: (3,3); t=125.2275
Estat 3342: (2,2); t=125.2275
Estat 3343: (1,1); t=125.2275
Estat 3344: (0,0); t=125.2390
Estat 3345: (0,3); t=125.2680
Estat 3346: (1,3); t=125.2950
Estat 3347: (1,3); t=125.2950
Estat 3348: (0,2); t=125.3041
Estat 3349: (0,3); t=125.3751
Estat 3350: (1,3); t=125.4079
Estat 3351: (2,3); t=125.5838
Estat 3352: (3,3); t=125.6263
Estat 3353: (4,3); t=125.6485
Estat 3354: (5,3); t=125.6876
Estat 3355: (6,3); t=125.7035
Estat 3356: (7,3); t=125.7214
Estat 3357: (8,3); t=125.8144
Estat 3358: (9,3); t=125.9735
Estat 3359: (9,3); t=125.9938
Estat 3360: (9,3); t=125.9938
Estat 3361: (8,2); t=125.9938
Estat 3362: (7,1); t=125.9938
Estat 3363: (6,0); t=126.0400
Estat 3364: (7,0); t=126.0549
Estat 3365: (8,0); t=126.1776
Estat 3366: (9,0); t=126.2864
Estat 3367: (9,0); t=126.2880
Estat 3368: (9,0); t=126.3406
Estat 3369: (9,3); t=126.3406
Estat 3370: (8,2); t=126.3406
Estat 3371: (7,1); t=126.3406
Estat 3372: (6,0); t=126.3527
Estat 3373: (6,3); t=126.3527
Estat 3374: (5,2); t=126.3527
Estat 3375: (4,1); t=126.3527
Estat 3376: (3,0); t=126.3710
Estat 3377: (4,0); t=126.3822
Estat 3378: (5,0); t=126.4789
Estat 3379: (5,3); t=126.4789
Estat 3380: (4,2); t=126.4789
Estat 3381: (3,1); t=126.4789
Estat 3382: (2,0); t=126.4980
Estat 3383: (3,0); t=126.5063
Estat 3384: (4,0); t=126.5148
Estat 3385: (5,0); t=126.5561
Estat 3386: (5,3); t=126.5561
Estat 3387: (4,2); t=126.5561
Estat 3388: (3,1); t=126.5561
Estat 3389: (2,0); t=126.5996
Estat 3390: (2,3); t=126.5996
Estat 3391: (1,2); t=126.5996
Estat 3392: (0,1); t=126.6095
Estat 3393: (0,3); t=126.6509
Estat 3394: (0,3); t=126.6781
Estat 3395: (0,3); t=126.6812
Estat 3396: (1,3); t=126.7990
Estat 3397: (1,3); t=126.7990
Estat 3398: (0,2); t=126.8342
Estat 3399: (0,3); t=126.8652
Estat 3400: (1,3); t=126.9032
Estat 3401: (1,3); t=126.9032
Estat 3402: (0,2); t=126.9032
Estat 3403: (1,2); t=126.9736
Estat 3404: (2,2); t=127.0327
Estat 3405: (3,2); t=127.0757
Estat 3406: (4,2); t=127.1701
Estat 3407: (5,2); t=127.2686
Estat 3408: (6,2); t=127.3101
Estat 3409: (7,2); t=127.3875
Estat 3410: (8,2); t=127.5172
Estat 3411: (9,2); t=127.5323
Estat 3412: (9,3); t=127.5323
Estat 3413: (8,2); t=127.5323
Estat 3414: (7,1); t=127.5323
Estat 3415: (6,0); t=127.5540
Estat 3416: (7,0); t=127.6618
Estat 3417: (7,3); t=127.6618
Estat 3418: (6,2); t=127.6618
Estat 3419: (5,1); t=127.6618
Estat 3420: (4,0); t=127.6863
Estat 3421: (4,3); t=127.6863
Estat 3422: (3,2); t=127.6863
Estat 3423: (2,1); t=127.6863
Estat 3424: (1,0); t=127.7018
Estat 3425: (2,0); t=127.7242
Estat 3426: (2,3); t=127.7242
Estat 3427: (1,2); t=127.7242
Estat 3428: (0,1); t=127.8409
Estat 3429: (0,3); t=127.9439
Estat 3430: (1,3); t=127.9623
Estat 3431: (2,3); t=127.9866
Estat 3432: (3,3); t=128.0054
Estat 3433: (4,3); t=128.1119
Estat 3434: (5,3); t=128.1623
Estat 3435: (5,3); t=128.1623
Estat 3436: (4,2); t=128.1623
Estat 3437: (3,1); t=128.1623
Estat 3438: (2,0); t=128.2234
Estat 3439: (3,0); t=128.3431
Estat 3440: (4,0); t=128.3866
Estat 3441: (5,0); t=128.5632
Estat 3442: (6,0); t=128.6094
Estat 3443: (6,3); t=128.6094
Estat 3444: (5,2); t=128.6094
Estat 3445: (4,1); t=128.6094
Estat 3446: (3,0); t=128.7463
Estat 3447: (4,0); t=128.7622
Estat 3448: (5,0); t=128.7968
Estat 3449: (6,0); t=128.8418
Estat 3450: (6,3); t=128.8418
Estat 3451: (5,2); t=128.8418
Estat 3452: (4,1); t=128.8418
Estat 3453: (3,0); t=128.8419
Estat 3454: (4,0); t=128.9346
Estat 3455: (5,0); t=128.9347
Estat 3456: (6,0); t=129.0305
Estat 3457: (6,3); t=129.0305
Estat 3458: (5,2); t=129.0305
Estat 3459: (4,1); t=129.0305
Estat 3460: (3,0); t=129.0568
Estat 3461: (4,0); t=129.0868
Estat 3462: (5,0); t=129.1019
Estat 3463: (6,0); t=129.1656
Estat 3464: (6,3); t=129.1656
Estat 3465: (5,2); t=129.1656
Estat 3466: (4,1); t=129.1656
Estat 3467: (3,0); t=129.2052
Estat 3468: (4,0); t=129.2067
Estat 3469: (5,0); t=129.2964
Estat 3470: (6,0); t=129.3130
Estat 3471: (7,0); t=129.3158
Estat 3472: (8,0); t=129.3244
Estat 3473: (9,0); t=129.3868
Estat 3474: (9,0); t=129.5139
Estat 3475: (9,0); t=129.5380
Estat 3476: (9,3); t=129.5380
Estat 3477: (8,2); t=129.5380
Estat 3478: (7,1); t=129.5380
Estat 3479: (6,0); t=129.5673
Estat 3480: (7,0); t=129.6601
Estat 3481: (8,0); t=129.6602
Estat 3482: (8,3); t=129.6602
Estat 3483: (7,2); t=129.6602
Estat 3484: (6,1); t=129.6602
Estat 3485: (5,0); t=129.6766
Estat 3486: (6,0); t=129.6886
Estat 3487: (7,0); t=129.7102
Estat 3488: (8,0); t=129.7389
Estat 3489: (9,0); t=129.9726
Estat 3490: (9,0); t=130.0029
Estat 3491: (9,0); t=130.0160
Estat 3492: (9,0); t=130.0336
Estat 3493: (9,3); t=130.0336
Estat 3494: (8,2); t=130.0336
Estat 3495: (7,1); t=130.0336
Estat 3496: (6,0); t=130.1645
Estat 3497: (6,3); t=130.1645
Estat 3498: (5,2); t=130.1645
Estat 3499: (4,1); t=130.1645
Estat 3500: (3,0); t=130.1929
Estat 3501: (4,0); t=130.3182
Estat 3502: (5,0); t=130.4265
Estat 3503: (5,3); t=130.4265
Estat 3504: (4,2); t=130.4265
Estat 3505: (3,1); t=130.4265
Estat 3506: (2,0); t=130.4397
Estat 3507: (3,0); t=130.4955
Estat 3508: (4,0); t=130.7361
Estat 3509: (5,0); t=130.7592
Estat 3510: (6,0); t=130.8895
Estat 3511: (6,3); t=130.8895
Estat 3512: (5,2); t=130.8895
Estat 3513: (4,1); t=130.8895
Estat 3514: (3,0); t=130.9426
Estat 3515: (4,0); t=131.0653
Estat 3516: (5,0); t=131.0850
Estat 3517: (5,3); t=131.0850
Estat 3518: (4,2); t=131.0850
Estat 3519: (3,1); t=131.0850
Estat 3520: (2,0); t=131.1478
Estat 3521: (3,0); t=131.1560
Estat 3522: (4,0); t=131.2166
Estat 3523: (4,3); t=131.2166
Estat 3524: (3,2); t=131.2166
Estat 3525: (2,1); t=131.2166
Estat 3526: (1,0); t=131.2579
Estat 3527: (2,0); t=131.2680
Estat 3528: (3,0); t=131.3067
Estat 3529: (4,0); t=131.4593
Estat 3530: (5,0); t=131.5201
Estat 3531: (6,0); t=131.5421
Estat 3532: (7,0); t=131.5496
Estat 3533: (7,3); t=131.5496
Estat 3534: (6,2); t=131.5496
Estat 3535: (5,1); t=131.5496
Estat 3536: (4,0); t=131.5540
Estat 3537: (5,0); t=131.6845
Estat 3538: (6,0); t=131.7698
Estat 3539: (6,3); t=131.7698
Estat 3540: (5,2); t=131.7698
Estat 3541: (4,1); t=131.7698
Estat 3542: (3,0); t=131.7709
Estat 3543: (4,0); t=131.8747
Estat 3544: (5,0); t=131.9966
Estat 3545: (6,0); t=132.0543
Estat 3546: (6,3); t=132.0543
Estat 3547: (5,2); t=132.0543
Estat 3548: (4,1); t=132.0543
Estat 3549: (3,0); t=132.0801
Estat 3550: (4,0); t=132.1585
Estat 3551: (4,3); t=132.1585
Estat 3552: (3,2); t=132.1585
Estat 3553: (2,1); t=132.1585
Estat 3554: (1,0); t=132.1800
Estat 3555: (2,0); t=132.2391
Estat 3556: (3,0); t=132.2597
Estat 3557: (3,3); t=132.2597
Estat 3558: (2,2); t=132.2597
Estat 3559: (1,1); t=132.2597
Estat 3560: (0,0); t=132.2940
Estat 3561: (0,3); t=132.3176
Estat 3562: (0,3); t=132.3800
Estat 3563: (1,3); t=132.5598
Estat 3564: (2,3); t=132.7040
Estat 3565: (2,3); t=132.7040
Estat 3566: (1,2); t=132.7040
Estat 3567: (0,1); t=133.0367
Estat 3568: (1,1); t=133.0514
Estat 3569: (2,1); t=133.0564
Estat 3570: (2,3); t=133.0564
Estat 3571: (1,2); t=133.0564
Estat 3572: (0,1); t=133.0628
Estat 3573: (1,1); t=133.0814
Estat 3574: (1,3); t=133.0814
Estat 3575: (0,2); t=133.3625
Estat 3576: (0,3); t=133.4003
Estat 3577: (0,3); t=133.4142
Estat 3578: (0,3); t=133.5830
Estat 3579: (1,3); t=133.7119
Estat 3580: (1,3); t=133.7119
Estat 3581: (0,2); t=133.7273
Estat 3582: (1,2); t=133.7390
Estat 3583: (2,2); t=133.7727
Estat 3584: (3,2); t=133.7896
Estat 3585: (4,2); t=133.8021
Estat 3586: (5,2); t=133.8202
Estat 3587: (6,2); t=133.9887
Estat 3588: (6,3); t=133.9887
Estat 3589: (5,2); t=133.9887
Estat 3590: (4,1); t=133.9887
Estat 3591: (3,0); t=134.4489
Estat 3592: (4,0); t=134.5444
Estat 3593: (5,0); t=134.5540
Estat 3594: (5,3); t=134.5540
Estat 3595: (4,2); t=134.5540
Estat 3596: (3,1); t=134.5540
Estat 3597: (2,0); t=134.5608
Estat 3598: (3,0); t=134.5822
Estat 3599: (3,3); t=134.5822
Estat 3600: (2,2); t=134.5822
Estat 3601: (1,1); t=134.5822
Estat 3602: (0,0); t=134.7430
Estat 3603: (1,0); t=134.7963
Estat 3604: (2,0); t=134.8167
Estat 3605: (3,0); t=134.8188
Estat 3606: (4,0); t=134.9510
Estat 3607: (4,3); t=134.9510
Estat 3608: (3,2); t=134.9510
Estat 3609: (2,1); t=134.9510
Estat 3610: (1,0); t=134.9593
Estat 3611: (2,0); t=134.9752
Estat 3612: (2,3); t=134.9752
Estat 3613: (1,2); t=134.9752
Estat 3614: (0,1); t=135.0543
Estat 3615: (1,1); t=135.0743
Estat 3616: (2,1); t=135.0904
Estat 3617: (3,1); t=135.1434
Estat 3618: (4,1); t=135.2548
Estat 3619: (4,3); t=135.2548
Estat 3620: (3,2); t=135.2548
Estat 3621: (2,1); t=135.2548
Estat 3622: (1,0); t=135.2706
Estat 3623: (1,3); t=135.2706
Estat 3624: (0,2); t=135.2783
Estat 3625: (1,2); t=135.2796
Estat 3626: (2,2); t=135.3249
Estat 3627: (3,2); t=135.4061
Estat 3628: (4,2); t=135.5426
Estat 3629: (4,3); t=135.5426
Estat 3630: (3,2); t=135.5426
Estat 3631: (2,1); t=135.5426
Estat 3632: (1,0); t=135.6596
