parameter,alpha,alpha,alpha,alpha,alpha,alpha,alpha,alpha,alpha,beta,beta,beta,beta,beta,beta,beta,beta,beta
,bias,bias,bias,empse_mcse,empse_mcse,empse_mcse,mse,mse,mse,bias,bias,bias,empse_mcse,empse_mcse,empse_mcse,mse,mse,mse
method_full,MLE (scipy),MRR (bernard),MRR (beta),MLE (scipy),MRR (bernard),MRR (beta),MLE (scipy),MRR (bernard),MRR (beta),MLE (scipy),MRR (bernard),MRR (beta),MLE (scipy),MRR (bernard),MRR (beta),MLE (scipy),MRR (bernard),MRR (beta)
n,,,,,,,,,,,,,,,,,,
10,-0.08928806022397595,-0.08609767850092653,-0.0864222649529971,0.35077282459502446,0.34799154608049704,0.34800810920812925,0.13101393217293214,0.12851092638674363,0.1285784519542233,2.184100309512599,2.0825059128625316,2.0977617970951172,0.6292629051396044,0.8182183174060392,0.8205815656749846,5.166265965797765,5.006312092046175,5.073958663277346
50,-0.02500855516922118,-0.02643460721003399,-0.026846973144029174,0.006518263488188403,0.02077750890366625,0.020757659564888065,0.0006679155905534296,0.0011304933345907112,0.0011516403976080127,-0.05082220560238304,-0.007821429516272405,-0.0019568322096281676,0.20673514803806745,0.049738959903039996,0.04981501828621404,0.04532231801661257,0.0025351388919142384,0.0024853652391524776
100,-0.0027924821338043415,0.0004751016071479208,0.00014815344111440698,0.00905157233757059,0.014740161166530428,0.014709978577629788,8.972891824988957e-05,0.00021749807275240626,0.00021640541919644137,-0.061508267914409664,-0.15102000645870395,-0.1471138357902595,0.10448471646955147,0.14863323310959073,0.14884595837988868,0.014700322997553361,0.04489888033539693,0.04379760000695099
