parameter,alpha,alpha,alpha,alpha,alpha,alpha,alpha,alpha,alpha,beta,beta,beta,beta,beta,beta,beta,beta,beta
,bias,bias,bias,empse_mcse,empse_mcse,empse_mcse,mse,mse,mse,bias,bias,bias,empse_mcse,empse_mcse,empse_mcse,mse,mse,mse
method_full,MLE (scipy),MRR (bernard),MRR (beta),MLE (scipy),MRR (bernard),MRR (beta),MLE (scipy),MRR (bernard),MRR (beta),MLE (scipy),MRR (bernard),MRR (beta),MLE (scipy),MRR (bernard),MRR (beta),MLE (scipy),MRR (bernard),MRR (beta)
n,,,,,,,,,,,,,,,,,,
10,0.5938907053587164,0.6103483322307792,0.6091020759078811,0.5258056736271549,0.5242714760377172,0.5244066473392689,0.6291777763299798,0.6473856672436602,0.6460076706489026,0.4353310855512198,0.4447240484913475,0.45079916063520376,0.2335873777232671,0.2507976755332433,0.2512720504673806,0.2440762170788357,0.2606789533594124,0.2663575265754861
50,0.05828345329353435,0.048225345522355134,0.047221714580324425,0.46155813520074823,0.4590974807851098,0.4590748667455113,0.21643287309781184,0.2130961808139848,0.21297962360531464,0.014300156813076281,0.013122490659981945,0.016630209244338445,0.22804691869682744,0.2508930372054564,0.2515244971700554,0.05220989161199601,0.06311951587929984,0.0635411365361597
100,0.036604727812461935,0.1490473471748961,0.14802329468176234,0.11783494438461249,0.08821413438778669,0.08820101638793165,0.015224980216349146,0.029996845205660497,0.029690315060308038,-0.007693163682583215,-0.23183021693491734,-0.22965087586754718,0.0009099795285876233,0.03179079955030217,0.03185453151306039,6.0012830189465886e-05,0.05475590442013833,0.05375423596464812
